Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1962","1962","1000 USD","3613","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1963","1963","t","14200","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1963","1963","1000 USD","3314","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1964","1964","t","11600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1964","1964","1000 USD","3418","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1965","1965","t","15700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1965","1965","1000 USD","4666","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1966","1966","t","17800","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1966","1966","1000 USD","4666","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1967","1967","t","14100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1967","1967","1000 USD","4215","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1968","1968","t","17400","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1968","1968","1000 USD","5642","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1969","1969","t","23600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1969","1969","1000 USD","7617","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1970","1970","t","42300","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1970","1970","1000 USD","12942","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1971","1971","t","56700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1971","1971","1000 USD","17392","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1972","1972","t","35500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1972","1972","1000 USD","12542","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1973","1973","t","48500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1973","1973","1000 USD","23726","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1974","1974","t","59600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1974","1974","1000 USD","41166","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1975","1975","t","52700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1975","1975","1000 USD","51497","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1976","1976","t","84600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1976","1976","1000 USD","85825","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1977","1977","t","71700","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1977","1977","1000 USD","66920","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1978","1978","t","84900","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1978","1978","1000 USD","86763","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1979","1979","t","59100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1979","1979","1000 USD","71159","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1980","1980","t","70900","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1980","1980","1000 USD","82467","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1981","1981","t","119100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1981","1981","1000 USD","145500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1982","1982","t","57600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1982","1982","1000 USD","64100","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1983","1983","t","57200","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1983","1983","1000 USD","63796","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1984","1984","t","60000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1984","1984","1000 USD","74568","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1985","1985","t","64800","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1985","1985","1000 USD","81086","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1986","1986","t","16000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1986","1986","t","22600","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1986","1986","1000 USD","22080","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1987","1987","t","20000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1987","1987","t","6500","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1987","1987","1000 USD","5679","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1988","1988","t","24000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1988","1988","t","90811","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1988","1988","1000 USD","87356","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1989","1989","t","29000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1989","1989","t","37273","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1989","1989","1000 USD","43570","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1990","1990","t","31000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1990","1990","t","73757","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1990","1990","1000 USD","71211","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1991","1991","t","21000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1991","1991","t","73757","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1991","1991","1000 USD","71211","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1992","1992","t","13000","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","2042","Graphic papers","1992","1992","t","69299","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","2042","Graphic papers","1992","1992","1000 USD","46716","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","2042","Graphic papers","1993","1993","t","3000","E","Estimated value",""
